City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
189,General Roca,AR,2021-04-11 09:18:51,-39.0333,-67.5833,53.6,54,0,11.5,clear sky,0.0,0
190,Khandyga,RU,2021-04-11 09:18:52,62.6667,135.6,19.62,93,100,10.29,light snow,0.0,0
191,Tuntum,BR,2021-04-11 09:18:52,-5.2581,-44.6489,70.66,97,73,1.12,broken clouds,0.0,0
192,Krasnoufimsk,RU,2021-04-11 09:18:52,56.6059,57.7669,50.79,78,100,11.3,overcast clouds,0.0,0
193,Cookeville,US,2021-04-11 09:18:53,36.1628,-85.5016,52.0,66,1,5.75,clear sky,0.0,0
194,Ojinaga,MX,2021-04-11 09:18:53,29.5667,-104.4167,68.0,18,1,8.05,clear sky,0.0,0
195,Lata,PT,2021-04-11 09:18:53,40.1629,-8.3327,57.99,97,56,1.99,broken clouds,0.0,0
196,Mountain Home,US,2021-04-11 09:15:52,43.133,-115.6912,32.0,51,1,20.71,clear sky,0.0,0
197,Broome,US,2021-04-11 09:18:54,42.2506,-75.833,55.0,82,1,6.91,clear sky,0.0,0
198,Kloulklubed,PW,2021-04-11 09:18:54,7.0419,134.2556,82.4,83,90,3.44,light rain,0.0,0
199,Namibe,AO,2021-04-11 09:18:55,-15.1961,12.1522,86.0,70,20,5.75,few clouds,0.0,0
200,Karratha,AU,2021-04-11 09:18:55,-20.7377,116.8463,85.84,67,87,13.76,overcast clouds,0.0,0
201,Kruisfontein,ZA,2021-04-11 09:18:55,-34.0033,24.7314,78.01,57,95,5.99,overcast clouds,0.0,0
202,Santona,ES,2021-04-11 09:18:56,43.4439,-3.4576,53.01,93,75,4.61,broken clouds,0.0,0
203,Srednekolymsk,RU,2021-04-11 09:18:56,67.45,153.6833,-11.9,97,56,4.76,broken clouds,0.0,0
204,Inuvik,CA,2021-04-11 09:14:26,68.3499,-133.7218,-9.4,64,10,5.75,clear sky,0.0,0
205,Milove,UA,2021-04-11 09:18:57,49.3787,40.1302,54.25,52,98,18.66,light rain,0.0,0
206,Jinchang,CN,2021-04-11 09:18:57,38.4953,102.1739,56.53,36,100,18.23,overcast clouds,0.0,0
207,Touros,BR,2021-04-11 09:18:57,-5.1989,-35.4608,73.4,100,20,4.61,few clouds,0.0,0
208,Ardesen,TR,2021-04-11 09:18:58,41.1911,40.9875,48.2,81,75,9.22,broken clouds,0.0,0
209,Autazes,BR,2021-04-11 09:18:58,-3.5797,-59.1306,71.85,98,100,2.19,overcast clouds,0.0,0
210,Tyukalinsk,RU,2021-04-11 09:18:58,55.8732,72.1967,34.02,99,97,9.15,overcast clouds,0.0,0
211,Ust-Tsilma,RU,2021-04-11 09:18:59,65.441,52.1498,37.85,92,98,14.14,overcast clouds,0.0,0
212,Victoria,HK,2021-04-11 09:18:21,22.2855,114.1577,82.4,47,20,10.36,few clouds,0.0,0
213,Nome,US,2021-04-11 09:18:59,64.5011,-165.4064,15.8,73,90,23.02,haze,0.0,0
214,Chokurdakh,RU,2021-04-11 09:18:59,70.6333,147.9167,-16.64,97,8,3.44,clear sky,0.0,0
215,Sao Joao Da Barra,BR,2021-04-11 09:19:00,-21.6403,-41.0511,67.89,82,0,6.11,clear sky,0.0,0
216,Fukumitsu,JP,2021-04-11 09:19:00,36.55,136.8667,55.0,61,2,4.0,clear sky,0.0,0
217,Talnakh,RU,2021-04-11 09:19:00,69.4865,88.3972,30.47,88,79,8.77,broken clouds,0.0,0
218,Santa Maria,BR,2021-04-11 09:19:01,-29.6842,-53.8069,73.83,50,18,7.56,few clouds,0.0,0
219,Chicama,PE,2021-04-11 09:19:01,-7.8447,-79.1469,70.21,84,98,4.12,overcast clouds,0.0,0
220,Saint-Pierre,RE,2021-04-11 09:19:02,-21.3393,55.4781,84.2,70,75,8.05,light rain,0.0,0
221,Aksarka,RU,2021-04-11 09:19:02,66.5606,67.7975,32.68,96,92,14.7,overcast clouds,0.0,0
222,Ivanivka,UA,2021-04-11 09:19:02,46.7208,34.553,57.07,40,54,18.37,broken clouds,0.0,0
223,Provideniya,RU,2021-04-11 09:19:03,64.3833,-173.3,2.93,87,100,24.09,overcast clouds,0.0,0
224,Chum Phae,TH,2021-04-11 09:19:03,16.5443,102.0992,95.61,32,94,3.33,overcast clouds,0.0,0
225,Indramayu,ID,2021-04-11 09:19:03,-6.3264,108.32,84.43,69,30,9.06,scattered clouds,0.0,0
226,Rabo De Peixe,PT,2021-04-11 09:19:04,37.8,-25.5833,62.6,94,40,8.05,scattered clouds,0.0,0
227,Rajpipla,IN,2021-04-11 09:19:04,21.8667,73.5,104.0,21,5,6.91,clear sky,0.0,0
228,Tulun,RU,2021-04-11 09:19:04,54.5611,100.5792,33.58,53,38,5.26,scattered clouds,0.0,0
229,San Fernando,PH,2021-04-11 09:19:05,15.0286,120.6898,93.2,40,40,11.5,scattered clouds,0.0,0
230,Acapulco,MX,2021-04-11 09:19:05,16.8634,-99.8901,74.79,74,0,6.71,clear sky,0.0,0
231,Haines Junction,CA,2021-04-11 09:19:05,60.7522,-137.5108,-13.0,64,74,2.44,broken clouds,0.0,0
232,Tura,IN,2021-04-11 09:19:06,25.5198,90.2201,96.31,18,39,7.14,scattered clouds,0.0,0
233,Isangel,VU,2021-04-11 09:19:06,-19.55,169.2667,79.77,89,99,11.36,overcast clouds,0.0,0
234,Cayenne,GF,2021-04-11 09:19:06,4.9333,-52.3333,73.4,100,90,5.53,overcast clouds,0.0,0
235,Navrongo,GH,2021-04-11 09:19:07,10.8956,-1.0921,92.08,41,89,8.88,overcast clouds,0.0,0
236,Marystown,CA,2021-04-11 09:19:07,47.1666,-55.1483,34.16,92,97,8.52,overcast clouds,0.0,0
237,Komsomolskiy,UZ,2021-04-11 09:19:07,40.4272,71.7189,75.2,20,0,4.61,clear sky,0.0,0
238,Pedro Juan Caballero,PY,2021-04-11 09:19:08,-22.5472,-55.7333,68.68,69,1,3.62,clear sky,0.0,0
239,Kudahuvadhoo,MV,2021-04-11 09:19:08,2.6708,72.8944,83.57,71,60,8.61,broken clouds,0.0,0
240,Alice Springs,AU,2021-04-11 09:19:08,-23.7,133.8833,69.8,35,25,8.05,scattered clouds,0.0,0
241,Ponta Do Sol,PT,2021-04-11 09:19:09,32.6667,-17.1,66.2,82,20,9.22,few clouds,0.0,0
242,Yulara,AU,2021-04-11 09:19:09,-25.2406,130.9889,75.2,29,0,14.97,clear sky,0.0,0
243,Beringovskiy,RU,2021-04-11 09:19:09,63.05,179.3167,3.87,93,100,22.79,light snow,0.0,0
244,Chumikan,RU,2021-04-11 09:19:10,54.7183,135.315,31.5,55,2,20.98,clear sky,0.0,0
245,Skjervoy,NO,2021-04-11 09:19:10,70.0311,20.9714,35.8,75,100,33.93,light rain,0.0,0
246,Itarema,BR,2021-04-11 09:19:10,-2.9248,-39.9167,74.82,90,56,9.15,broken clouds,0.0,0
247,Saint Anthony,US,2021-04-11 09:19:11,45.0205,-93.218,45.0,70,90,6.91,overcast clouds,0.0,0
248,Chernyakhovsk,RU,2021-04-11 09:19:11,54.6335,21.8156,50.32,80,100,8.25,overcast clouds,0.0,0
249,Quatre Cocos,MU,2021-04-11 09:19:11,-20.2078,57.7625,82.99,78,75,13.8,light rain,0.0,0
250,Iqaluit,CA,2021-04-11 09:19:12,63.7506,-68.5145,21.2,86,90,24.16,snow,0.0,0
251,Aksay,RU,2021-04-11 09:19:12,47.26,39.87,48.2,76,90,13.42,overcast clouds,0.0,0
252,Lasa,IT,2021-04-11 09:19:12,46.6166,10.7002,48.99,100,90,5.75,fog,0.0,0
253,Storforshei,NO,2021-04-11 09:19:13,66.4043,14.5233,37.0,91,100,1.01,overcast clouds,0.0,0
254,Fasa,IR,2021-04-11 09:19:13,28.9383,53.6482,84.2,14,46,16.11,scattered clouds,0.0,0
255,Sitka,US,2021-04-11 09:19:13,57.0531,-135.33,30.2,86,75,6.91,broken clouds,0.0,0
256,Ketchikan,US,2021-04-11 09:15:30,55.3422,-131.6461,33.8,86,90,3.44,overcast clouds,0.0,0
257,Luena,AO,2021-04-11 09:19:14,-11.7833,19.9167,73.0,59,93,9.1,overcast clouds,0.0,0
258,Abha,SA,2021-04-11 09:19:14,18.2164,42.5053,77.0,25,0,13.8,clear sky,0.0,0
259,Zyryanka,RU,2021-04-11 09:19:15,65.75,150.85,-6.14,93,99,4.52,overcast clouds,0.0,0
260,Mazagao,BR,2021-04-11 09:19:15,-0.115,-51.2894,75.2,100,90,3.44,mist,0.0,0
261,Sorochinsk,RU,2021-04-11 09:19:15,52.4338,53.1583,61.27,49,58,16.15,broken clouds,0.0,0
262,Nuuk,GL,2021-04-11 09:19:16,64.1835,-51.7216,28.4,100,75,14.97,broken clouds,0.0,0
263,Altay,CN,2021-04-11 09:19:16,47.8667,88.1167,50.47,25,3,10.29,clear sky,0.0,0
264,Faya,SA,2021-04-11 09:19:16,18.3851,42.4509,77.0,25,0,13.8,clear sky,0.0,0
265,Mount Darwin,ZW,2021-04-11 09:19:17,-16.7725,31.5838,77.67,43,10,8.61,clear sky,0.0,0
266,Bathsheba,BB,2021-04-11 09:19:17,13.2167,-59.5167,77.0,73,75,14.97,light rain,0.0,0
267,Cidreira,BR,2021-04-11 09:19:17,-30.1811,-50.2056,72.84,74,48,6.55,scattered clouds,0.0,0
268,Iskateley,RU,2021-04-11 09:19:17,67.6803,53.1512,35.13,97,100,23.98,snow,0.0,0
269,Sungairaya,ID,2021-04-11 09:19:18,0.7,108.9,84.25,70,97,6.67,overcast clouds,0.0,0
270,Port Hedland,AU,2021-04-11 09:19:18,-20.3167,118.5667,87.8,66,47,13.8,scattered clouds,0.0,0
271,Lillooet,CA,2021-04-11 09:19:18,50.6856,-121.942,33.8,75,90,2.3,overcast clouds,0.0,0
272,Shelopugino,RU,2021-04-11 09:19:19,51.6514,117.5599,31.37,25,100,9.46,overcast clouds,0.0,0
273,Griffith,US,2021-04-11 09:19:19,41.5284,-87.4237,46.4,93,90,5.75,overcast clouds,0.0,0
274,Tarauaca,BR,2021-04-11 09:19:19,-8.1614,-70.7656,70.77,99,83,0.36,broken clouds,0.0,0
275,Los Llanos De Aridane,ES,2021-04-11 09:19:20,28.6585,-17.9182,68.0,73,20,2.3,few clouds,0.0,0
276,Nipawin,CA,2021-04-11 09:19:20,53.3668,-104.0009,33.8,80,90,18.41,light snow,0.0,0
277,Inverness,GB,2021-04-11 09:19:20,57.4791,-4.224,39.99,75,70,10.36,broken clouds,0.0,0
278,Walla Walla,US,2021-04-11 09:19:21,46.0646,-118.343,32.0,55,1,8.05,clear sky,0.0,0
279,Tadine,NC,2021-04-11 09:19:21,-21.55,167.8833,77.59,89,100,6.82,overcast clouds,0.0,0
280,Mykolayivka,UA,2021-04-11 09:19:21,47.5414,30.7561,55.96,33,0,8.79,clear sky,0.0,0
281,Laguna,US,2021-04-11 09:19:22,38.421,-121.4238,52.0,66,1,3.13,clear sky,0.0,0
282,Omboue,GA,2021-04-11 09:19:22,-1.5746,9.2618,82.85,71,99,11.61,light rain,0.0,0
283,Taiobeiras,BR,2021-04-11 09:15:04,-15.8078,-42.2331,56.75,96,9,1.43,clear sky,0.0,0
284,Bengkulu,ID,2021-04-11 09:19:22,-3.8004,102.2655,83.41,74,80,7.2,light rain,0.0,0
285,Hofn,IS,2021-04-11 09:19:23,64.2539,-15.2082,34.36,56,100,4.81,overcast clouds,0.0,0
286,Deputatskiy,RU,2021-04-11 09:19:23,69.3,139.9,-12.14,98,6,1.95,clear sky,0.0,0
287,Cabo San Lucas,MX,2021-04-11 09:19:23,22.8909,-109.9124,71.01,35,100,13.96,overcast clouds,0.0,0
288,Exmouth,GB,2021-04-11 09:19:24,50.6172,-3.4023,43.0,73,58,9.53,broken clouds,0.0,0
289,San Mateo Del Mar,MX,2021-04-11 09:19:24,16.2,-95.0,80.44,74,0,13.33,clear sky,0.0,0
290,Pundaguitan,PH,2021-04-11 09:19:24,6.3711,126.1689,83.3,72,67,8.1,broken clouds,0.0,0
291,Saskylakh,RU,2021-04-11 09:19:25,71.9167,114.0833,19.63,77,100,11.52,overcast clouds,0.0,0
292,Petropavlovsk-Kamchatskiy,RU,2021-04-11 09:19:25,53.0452,158.6483,32.0,69,30,6.71,scattered clouds,0.0,0
293,Hengyang,CN,2021-04-11 09:19:25,26.8881,112.615,65.39,82,92,6.87,overcast clouds,0.0,0
294,Srandakan,ID,2021-04-11 09:19:26,-7.9386,110.2506,84.34,71,47,5.84,scattered clouds,0.0,0
295,Tambura,SS,2021-04-11 09:19:26,5.6,27.4667,91.99,36,92,5.1,overcast clouds,0.0,0
296,Kavieng,PG,2021-04-11 09:19:26,-2.5744,150.7967,81.28,80,100,11.63,light rain,0.0,0
297,Luderitz,NA,2021-04-11 09:19:27,-26.6481,15.1594,87.15,37,0,6.29,clear sky,0.0,0
298,Hirara,JP,2021-04-11 09:19:27,24.8,125.2833,73.4,83,40,17.27,scattered clouds,0.0,0
299,Flin Flon,CA,2021-04-11 09:19:27,54.7682,-101.865,29.5,96,100,10.07,snow,0.0,0
300,Luba,GQ,2021-04-11 09:19:28,3.4568,8.5547,86.0,62,20,3.44,moderate rain,0.0,0
301,Tiznit,MA,2021-04-11 09:18:05,29.5833,-9.5,60.42,69,45,3.62,scattered clouds,0.0,0
302,Northam,GB,2021-04-11 09:19:28,51.0333,-4.2167,46.0,73,21,4.0,few clouds,0.0,0
303,Marsaxlokk,MT,2021-04-11 09:19:28,35.8419,14.5431,63.0,67,75,19.57,broken clouds,0.0,0
304,Cairns,AU,2021-04-11 09:19:29,-16.9167,145.7667,80.6,83,40,2.3,scattered clouds,0.0,0
305,Santa Rosa,PH,2021-04-11 09:19:29,14.3122,121.1114,89.6,40,20,10.36,few clouds,0.0,0
306,Oranjemund,NA,2021-04-11 09:19:29,-28.55,16.4333,73.78,55,2,7.85,clear sky,0.0,0
307,Candelaria,PH,2021-04-11 09:19:30,13.9311,121.4233,84.99,66,74,10.0,broken clouds,0.0,0
308,Macklin,CA,2021-04-11 09:19:30,52.3334,-109.9348,28.4,100,28,8.05,scattered clouds,0.0,0
309,Saint George,US,2021-04-11 09:19:30,37.1041,-113.5841,59.0,15,1,5.75,clear sky,0.0,0
310,Guilin,CN,2021-04-11 09:19:00,25.2819,110.2864,62.6,94,90,3.06,overcast clouds,0.0,0
311,Fillmore,US,2021-04-11 09:19:31,43.6666,-92.1002,43.0,81,90,16.11,overcast clouds,0.0,0
312,Nikolskoye,RU,2021-04-11 09:19:31,59.7035,30.7861,48.99,40,0,13.42,clear sky,0.0,0
313,Fortuna,US,2021-04-11 09:19:31,40.5982,-124.1573,42.01,93,90,5.75,overcast clouds,0.0,0
314,Znin,PL,2021-04-11 09:19:32,52.8496,17.7199,60.01,51,0,11.5,clear sky,0.0,0
315,Caravelas,BR,2021-04-11 09:19:32,-17.7125,-39.2481,72.09,87,100,2.8,overcast clouds,0.0,0
316,Skole,UA,2021-04-11 09:19:32,49.0372,23.5135,61.0,37,58,5.08,broken clouds,0.0,0
317,Grand Gaube,MU,2021-04-11 09:19:33,-20.0064,57.6608,82.99,74,100,8.99,overcast clouds,0.0,0
318,Mogadishu,SO,2021-04-11 09:19:33,2.0371,45.3438,87.8,58,40,12.66,scattered clouds,0.0,0
319,Itaituba,BR,2021-04-11 09:19:33,-4.2761,-55.9836,71.67,99,71,0.98,broken clouds,0.0,0
320,Roald,NO,2021-04-11 09:19:34,62.5833,6.1333,35.01,100,75,9.22,broken clouds,0.0,0
321,Kavaratti,IN,2021-04-11 09:19:34,10.5669,72.642,83.82,66,13,4.21,few clouds,0.0,0
322,Baruun-Urt,MN,2021-04-11 09:19:34,46.6806,113.2792,52.36,40,50,19.8,scattered clouds,0.0,0
323,Conde,BR,2021-04-11 09:19:35,-7.2597,-34.9075,73.4,100,75,3.44,broken clouds,0.0,0
324,Bend,US,2021-04-11 09:16:07,44.0582,-121.3153,33.8,64,90,3.76,overcast clouds,0.0,0
325,Tanta,EG,2021-04-11 09:19:35,30.7885,31.0019,70.09,28,2,13.8,clear sky,0.0,0
326,Sibolga,ID,2021-04-11 09:17:18,1.7427,98.7792,81.63,80,100,1.7,overcast clouds,0.0,0
327,Thompson,CA,2021-04-11 09:19:36,55.7435,-97.8558,24.8,80,90,13.8,overcast clouds,0.0,0
328,Zhigalovo,RU,2021-04-11 09:19:36,54.8097,105.1578,32.4,40,98,9.01,overcast clouds,0.0,0
329,Antofagasta,CL,2021-04-11 09:19:36,-23.65,-70.4,60.8,77,90,1.14,overcast clouds,0.0,0
330,Pulawy,PL,2021-04-11 09:19:37,51.4166,21.9694,64.99,41,80,17.65,broken clouds,0.0,0
331,Ulaangom,MN,2021-04-11 09:19:37,49.9811,92.0667,44.15,22,0,6.67,clear sky,0.0,0
332,Oistins,BB,2021-04-11 09:16:33,13.0667,-59.5333,77.0,73,75,14.97,broken clouds,0.0,0
333,Temir,KZ,2021-04-11 09:19:38,49.1414,57.13,62.83,45,2,13.82,clear sky,0.0,0
334,Kampong Thum,KH,2021-04-11 09:19:38,12.7111,104.8887,94.84,38,100,6.06,overcast clouds,0.0,0
335,East London,ZA,2021-04-11 09:19:38,-33.0153,27.9116,75.2,78,40,1.14,scattered clouds,0.0,0
336,Ust-Nera,RU,2021-04-11 09:19:39,64.5667,143.2,3.47,87,94,7.38,overcast clouds,0.0,0
337,Lakatoro,VU,2021-04-11 09:19:39,-16.0999,167.4164,77.32,89,100,7.7,overcast clouds,0.0,0
338,Eniwa,JP,2021-04-11 09:19:39,42.8779,141.5442,52.0,50,0,9.22,clear sky,0.0,0
339,Longyearbyen,SJ,2021-04-11 09:19:40,78.2186,15.6401,19.4,63,75,23.02,broken clouds,0.0,0
340,Pochutla,MX,2021-04-11 09:19:40,15.7432,-96.4661,75.0,85,25,4.27,scattered clouds,0.0,0
341,Conceicao Da Barra,BR,2021-04-11 09:19:40,-18.5933,-39.7322,67.19,96,22,4.74,few clouds,0.0,0
342,Posse,BR,2021-04-11 09:19:41,-14.0931,-46.3694,65.28,66,54,5.35,broken clouds,0.0,0
343,Sisimiut,GL,2021-04-11 09:19:41,66.9395,-53.6735,26.02,77,98,13.27,overcast clouds,0.0,0
344,Alofi,NU,2021-04-11 09:19:42,-19.0595,-169.9187,75.2,94,8,1.14,light rain,0.0,0
345,Nargana,PA,2021-04-11 09:19:42,9.4428,-78.5906,78.22,84,33,3.2,scattered clouds,0.0,0
346,Weinan,CN,2021-04-11 09:19:42,34.5036,109.5089,66.99,52,100,6.71,dust,0.0,0
347,Uruacu,BR,2021-04-11 09:17:57,-14.5247,-49.1408,65.53,86,0,4.03,clear sky,0.0,0
348,Dire,ML,2021-04-11 09:19:43,12.2833,-10.9667,89.15,35,1,6.08,clear sky,0.0,0
349,Tobol,KZ,2021-04-11 09:19:43,52.6844,62.5794,38.79,87,25,4.63,scattered clouds,0.0,0
350,Palmer,US,2021-04-11 09:19:43,42.1584,-72.3287,53.01,100,75,2.59,broken clouds,0.0,0
351,Lithgow,AU,2021-04-11 09:19:44,-33.4833,150.15,42.01,100,3,1.01,clear sky,0.0,0
352,Tzaneen,ZA,2021-04-11 09:19:44,-23.8332,30.1635,77.0,27,0,9.22,clear sky,0.0,0
353,Praia,CV,2021-04-11 09:19:44,14.9215,-23.5087,77.0,41,0,16.11,clear sky,0.0,0
354,Te Anau,NZ,2021-04-11 09:19:45,-45.4167,167.7167,50.25,90,9,1.79,clear sky,0.0,0
355,Comodoro Rivadavia,AR,2021-04-11 09:19:45,-45.8667,-67.5,59.0,51,0,20.71,clear sky,0.0,0
356,Mattru,SL,2021-04-11 09:19:45,7.6244,-11.8332,84.13,69,100,4.27,overcast clouds,0.0,0
357,Tyrma,RU,2021-04-11 09:19:46,50.0833,132.1667,43.9,39,61,8.61,broken clouds,0.0,0
358,Vardo,NO,2021-04-11 09:19:46,70.3705,31.1107,32.0,74,75,14.97,broken clouds,0.0,0
359,Ossora,RU,2021-04-11 09:19:46,59.2353,163.0719,11.28,75,4,14.0,clear sky,0.0,0
360,Khipro,PK,2021-04-11 09:19:47,25.8285,69.3772,104.67,5,0,2.53,clear sky,0.0,0
361,Abbeville,FR,2021-04-11 09:18:01,50.1,1.8333,44.01,77,100,12.84,overcast clouds,0.0,0
362,Beyneu,KZ,2021-04-11 09:19:47,45.3167,55.2,73.4,18,6,22.44,clear sky,0.0,0
363,Berlevag,NO,2021-04-11 09:19:48,70.8578,29.0864,34.54,87,99,17.74,overcast clouds,0.0,0
364,Vung Tau,VN,2021-04-11 09:19:48,10.346,107.0843,83.93,73,90,19.82,overcast clouds,0.0,0
365,Suoyarvi,RU,2021-04-11 09:19:48,62.0833,32.35,39.16,77,36,11.56,scattered clouds,0.0,0
366,Bilma,NE,2021-04-11 09:19:49,18.6853,12.9164,95.79,6,0,21.79,clear sky,0.0,0
367,Vila Velha,BR,2021-04-11 09:19:49,-20.3297,-40.2925,70.0,82,0,4.61,clear sky,0.0,0
368,Mirnyy,RU,2021-04-11 09:19:49,62.5353,113.9611,19.08,72,54,9.01,broken clouds,0.0,0
369,Pahrump,US,2021-04-11 09:19:49,36.2083,-115.9839,66.99,15,1,3.44,clear sky,0.0,0
370,Magadan,RU,2021-04-11 09:16:10,59.5667,150.8,15.26,72,100,11.83,overcast clouds,0.0,0
371,Manowa,SL,2021-04-11 09:19:50,8.1667,-10.75,81.75,74,70,3.29,broken clouds,0.0,0
372,Oum Hadjer,TD,2021-04-11 09:19:50,13.2954,19.6966,97.61,6,6,17.96,clear sky,0.0,0
373,Barcelos,PT,2021-04-11 09:19:51,41.5388,-8.6151,59.0,72,20,9.22,few clouds,0.0,0
374,Ucluelet,CA,2021-04-11 09:15:10,48.9329,-125.5528,34.0,87,7,3.65,clear sky,0.0,0
375,Brookings,US,2021-04-11 09:19:14,44.3114,-96.7984,30.2,86,1,4.68,clear sky,0.0,0
376,Montlucon,FR,2021-04-11 09:19:51,46.3333,2.6,51.01,94,100,4.0,overcast clouds,0.0,0
377,Sayansk,RU,2021-04-11 09:19:52,54.1088,102.1648,30.29,54,54,7.65,broken clouds,0.0,0
